date,category,region,product_id,store_id,predicted_demand,recommended_price,expected_revenue,holiday_promotion
2026-01-10,Groceries,West,P0012,S002,144.87,51.4,7977.42,0
2026-01-10,Groceries,West,P0012,S003,144.87,55.04,7973.93,0
2026-01-10,Groceries,West,P0012,S004,144.87,53.25,7979.73,0
2026-01-10,Groceries,West,P0012,S005,144.87,60.73,7997.44,0
2026-01-10,Groceries,West,P0013,S001,144.87,60.69,7992.75,0
2026-01-10,Groceries,West,P0013,S002,144.87,57.01,7992.21,0
2026-01-10,Groceries,West,P0013,S003,144.87,55.15,7988.71,0
2026-01-10,Groceries,West,P0013,S004,144.87,51.51,7994.52,0
2026-01-10,Groceries,West,P0013,S005,144.87,49.78,8012.27,0
2026-01-10,Groceries,West,P0014,S001,144.87,59.6,8094.23,0
2026-01-10,Groceries,West,P0014,S002,144.87,59.59,8093.68,0
2026-01-10,Groceries,West,P0014,S003,144.87,61.43,8090.13,0
2026-01-10,Groceries,West,P0014,S004,144.87,57.75,8096.02,0
2026-01-10,Groceries,West,P0014,S005,144.87,61.61,8113.99,0
2026-01-10,Groceries,West,P0015,S001,144.87,49.39,7950.4,0
2026-01-10,Groceries,West,P0015,S002,144.87,49.39,7949.86,0
2026-01-10,Groceries,West,P0015,S003,144.87,54.85,7946.37,0
2026-01-10,Groceries,West,P0015,S004,144.87,60.38,7952.16,0
2026-01-10,Groceries,West,P0015,S005,144.87,55.02,7969.81,0
2026-01-10,Groceries,West,P0016,S001,144.87,58.61,7959.3,0
2026-01-10,Groceries,West,P0016,S002,144.87,49.44,7958.76,0
2026-01-10,Groceries,West,P0016,S003,144.87,49.42,7955.27,0
2026-01-10,Groceries,West,P0016,S004,144.87,56.79,7961.06,0
2026-01-10,Groceries,West,P0016,S005,144.87,58.75,7978.73,0
2026-01-10,Groceries,West,P0017,S001,144.87,52.93,7932.37,0
2026-01-10,Groceries,West,P0017,S002,144.87,49.28,7931.84,0
2026-01-10,Groceries,West,P0017,S003,144.87,51.08,7928.36,0
2026-01-10,Groceries,West,P0017,S004,144.87,54.77,7934.13,0
2026-01-10,Groceries,West,P0017,S005,144.87,53.06,7951.74,0
2026-01-10,Groceries,West,P0018,S001,144.87,58.59,7957.14,0
2026-01-10,Groceries,West,P0018,S002,144.87,58.59,7956.6,0
2026-01-10,Groceries,West,P0018,S003,144.87,60.39,7953.11,0
2026-01-10,Groceries,West,P0018,S004,144.87,53.11,7958.9,0
2026-01-10,Groceries,West,P0018,S005,144.87,56.9,7976.57,0
2026-01-10,Groceries,West,P0019,S001,144.87,58.87,7995.04,0
2026-01-10,Groceries,West,P0019,S002,144.87,49.67,7994.5,0
2026-01-10,Groceries,West,P0019,S003,144.87,49.65,7991.0,0
2026-01-10,Groceries,West,P0019,S004,144.87,51.52,7996.81,0
2026-01-10,Groceries,West,P0019,S005,144.87,57.17,8014.57,0
2026-01-10,Groceries,West,P0020,S001,144.87,51.93,8059.75,0
2026-01-10,Groceries,West,P0020,S002,144.87,57.49,8059.2,0
2026-01-10,Groceries,West,P0020,S003,144.87,59.31,8055.67,0
2026-01-10,Groceries,West,P0020,S004,144.87,57.5,8061.53,0
2026-01-10,Groceries,West,P0020,S005,144.87,53.91,8079.43,0
2026-01-10,Toys,East,P0001,S001,144.06,50.75,7832.46,0
2026-01-10,Toys,East,P0001,S002,144.06,52.55,7831.93,0
2026-01-10,Toys,East,P0001,S003,144.06,57.97,7828.5,0
2026-01-10,Toys,East,P0001,S004,144.06,58.01,7834.2,0
2026-01-10,Toys,East,P0001,S005,144.06,59.95,7851.59,0
2026-01-10,Toys,East,P0002,S001,144.06,51.42,7935.91,0
2026-01-10,Toys,East,P0002,S002,144.06,51.41,7935.37,0
2026-01-10,Toys,East,P0002,S003,144.06,55.06,7931.89,0
2026-01-10,Toys,East,P0002,S004,144.06,60.61,7937.66,0
2026-01-10,Toys,East,P0002,S005,144.06,58.9,7955.28,0
2026-01-10,Toys,East,P0003,S001,144.06,54.71,7881.06,0
2026-01-10,Toys,East,P0003,S002,144.06,52.88,7880.52,0
2026-01-10,Toys,East,P0003,S003,144.06,54.68,7877.07,0
2026-01-10,Toys,East,P0003,S004,144.06,51.07,7882.8,0
2026-01-10,Toys,East,P0003,S005,144.06,54.84,7900.3,0
2026-01-10,Toys,East,P0004,S001,144.06,60.89,7974.85,0
2026-01-10,Toys,East,P0004,S002,144.06,60.89,7974.31,0
2026-01-10,Toys,East,P0004,S003,144.06,53.49,7970.82,0
2026-01-10,Toys,East,P0004,S004,144.06,55.37,7976.62,0
2026-01-10,Toys,East,P0004,S005,144.06,55.49,7994.33,0
2026-01-10,Toys,East,P0005,S001,144.06,60.33,7900.85,0
2026-01-10,Toys,East,P0005,S002,144.06,60.33,7900.31,0
2026-01-10,Toys,East,P0005,S003,144.06,52.99,7896.85,0
2026-01-10,Toys,East,P0005,S004,144.06,53.03,7902.6,0
2026-01-10,Toys,East,P0005,S005,144.06,58.64,7920.14,0
2026-01-10,Toys,East,P0006,S001,144.06,60.05,7864.07,0
2026-01-10,Toys,East,P0006,S002,144.06,54.59,7863.53,0
2026-01-10,Toys,East,P0006,S003,144.06,54.56,7860.09,0
2026-01-10,Toys,East,P0006,S004,144.06,58.24,7865.81,0
2026-01-10,Toys,East,P0006,S005,144.06,60.2,7883.27,0
2026-01-10,Toys,East,P0007,S001,144.06,49.27,7885.68,0
2026-01-10,Toys,East,P0007,S002,144.06,60.21,7885.14,0
2026-01-10,Toys,East,P0007,S003,144.06,51.06,7881.69,0
2026-01-10,Toys,East,P0007,S004,144.06,49.28,7887.42,0
2026-01-10,Toys,East,P0007,S005,144.06,60.36,7904.93,0
2026-01-10,Toys,East,P0008,S001,144.06,57.01,7947.64,0
2026-01-10,Toys,East,P0008,S002,144.06,49.65,7947.1,0
2026-01-10,Toys,East,P0008,S003,144.06,56.98,7943.62,0
2026-01-10,Toys,East,P0008,S004,144.06,60.7,7949.4,0
2026-01-10,Toys,East,P0008,S005,144.06,57.15,7967.04,0
2026-01-10,Toys,East,P0009,S001,144.06,49.48,7919.9,0
2026-01-10,Toys,East,P0009,S002,144.06,51.31,7919.36,0
2026-01-10,Toys,East,P0009,S003,144.06,60.44,7915.89,0
2026-01-10,Toys,East,P0009,S004,144.06,49.49,7921.65,0
2026-01-10,Toys,East,P0009,S005,144.06,49.6,7939.24,0
2026-01-10,Toys,East,P0010,S001,144.06,60.7,7949.3,0
2026-01-10,Toys,East,P0010,S002,144.06,57.02,7948.76,0
2026-01-10,Toys,East,P0010,S003,144.06,58.83,7945.28,0
2026-01-10,Toys,East,P0010,S004,144.06,60.71,7951.06,0
2026-01-10,Toys,East,P0010,S005,144.06,60.85,7968.71,0
2026-01-10,Toys,East,P0011,S001,144.06,61.88,8103.27,0
2026-01-10,Toys,East,P0011,S002,144.06,60.0,8102.72,0
2026-01-10,Toys,East,P0011,S003,144.06,58.1,8099.17,0
2026-01-10,Toys,East,P0011,S004,144.06,52.51,8105.06,0
2026-01-10,Toys,East,P0011,S005,144.06,56.39,8123.06,0
2026-01-10,Toys,East,P0012,S001,144.06,60.26,7891.81,0
2026-01-10,Toys,East,P0012,S002,144.06,51.13,7891.27,0
2026-01-10,Toys,East,P0012,S003,144.06,60.23,7887.81,0
2026-01-10,Toys,East,P0012,S004,144.06,60.27,7893.56,0
2026-01-10,Toys,East,P0012,S005,144.06,49.42,7911.08,0
2026-01-10,Toys,East,P0013,S001,144.06,60.37,7906.44,0
2026-01-10,Toys,East,P0013,S002,144.06,58.54,7905.9,0
2026-01-10,Toys,East,P0013,S003,144.06,51.2,7902.44,0
2026-01-10,Toys,East,P0013,S004,144.06,51.24,7908.19,0
2026-01-10,Toys,East,P0013,S005,144.06,49.52,7925.74,0
2026-01-10,Toys,East,P0014,S001,144.06,59.29,8006.82,0
2026-01-10,Toys,East,P0014,S002,144.06,61.13,8006.27,0
2026-01-10,Toys,East,P0014,S003,144.06,55.55,8002.77,0
2026-01-10,Toys,East,P0014,S004,144.06,57.45,8008.59,0
2026-01-10,Toys,East,P0014,S005,144.06,52.0,8026.37,0
2026-01-10,Toys,East,P0015,S001,144.06,60.05,7864.54,0
2026-01-10,Toys,East,P0015,S002,144.06,56.41,7864.01,0
2026-01-10,Toys,East,P0015,S003,144.06,54.57,7860.56,0
2026-01-10,Toys,East,P0015,S004,144.06,58.25,7866.28,0
2026-01-10,Toys,East,P0015,S005,144.06,60.2,7883.74,0
2026-01-10,Toys,East,P0016,S001,144.06,54.65,7873.34,0
2026-01-10,Toys,East,P0016,S002,144.06,52.83,7872.81,0
2026-01-10,Toys,East,P0016,S003,144.06,49.16,7869.36,0
2026-01-10,Toys,East,P0016,S004,144.06,49.2,7875.09,0
2026-01-10,Toys,East,P0016,S005,144.06,51.13,7892.57,0
2026-01-10,Toys,East,P0017,S001,144.06,49.02,7846.71,0
2026-01-10,Toys,East,P0017,S002,144.06,58.1,7846.18,0
2026-01-10,Toys,East,P0017,S003,144.06,59.89,7842.74,0
2026-01-10,Toys,East,P0017,S004,144.06,49.03,7848.45,0
2026-01-10,Toys,East,P0017,S005,144.06,49.14,7865.87,0
2026-01-10,Toys,East,P0018,S001,144.06,56.46,7871.21,0
2026-01-10,Toys,East,P0018,S002,144.06,54.64,7870.68,0
2026-01-10,Toys,East,P0018,S003,144.06,52.79,7867.23,0
2026-01-10,Toys,East,P0018,S004,144.06,56.47,7872.95,0
2026-01-10,Toys,East,P0018,S005,144.06,49.3,7890.43,0
2026-01-10,Toys,East,P0019,S001,144.06,56.73,7908.7,0
2026-01-10,Toys,East,P0019,S002,144.06,60.39,7908.17,0
2026-01-10,Toys,East,P0019,S003,144.06,58.53,7904.7,0
2026-01-10,Toys,East,P0019,S004,144.06,49.42,7910.45,0
2026-01-10,Toys,East,P0019,S005,144.06,56.87,7928.01,0
2026-01-10,Toys,East,P0020,S001,144.06,53.5,7972.71,0
2026-01-10,Toys,East,P0020,S002,144.06,60.87,7972.17,0
2026-01-10,Toys,East,P0020,S003,144.06,53.47,7968.67,0
2026-01-10,Toys,East,P0020,S004,144.06,49.82,7974.47,0
2026-01-10,Toys,East,P0020,S005,144.06,49.93,7992.18,0
2026-01-10,Toys,North,P0001,S001,144.06,49.05,7851.08,0
2026-01-10,Toys,North,P0001,S002,144.06,49.05,7850.54,0
2026-01-10,Toys,North,P0001,S003,144.06,52.66,7847.1,0
2026-01-10,Toys,North,P0001,S004,144.06,50.88,7852.82,0
2026-01-10,Toys,North,P0001,S005,144.06,50.99,7870.25,0
2026-01-10,Toys,North,P0002,S001,144.06,49.7,7954.76,0
2026-01-10,Toys,North,P0002,S002,144.06,55.22,7954.22,0
2026-01-10,Toys,North,P0002,S003,144.06,57.03,7950.74,0
2026-01-10,Toys,North,P0002,S004,144.06,57.07,7956.53,0
2026-01-10,Toys,North,P0002,S005,144.06,49.82,7974.19,0
2026-01-10,Toys,North,P0003,S001,144.06,51.18,7899.79,0
2026-01-10,Toys,North,P0003,S002,144.06,54.83,7899.25,0
2026-01-10,Toys,North,P0003,S003,144.06,52.98,7895.79,0
2026-01-10,Toys,North,P0003,S004,144.06,51.19,7901.54,0
2026-01-10,Toys,North,P0003,S005,144.06,56.8,7919.08,0
2026-01-10,Toys,North,P0004,S001,144.06,61.04,7993.8,0
2026-01-10,Toys,North,P0004,S002,144.06,49.94,7993.26,0
2026-01-10,Toys,North,P0004,S003,144.06,61.01,7989.76,0
2026-01-10,Toys,North,P0004,S004,144.06,57.35,7995.57,0
2026-01-10,Toys,North,P0004,S005,144.06,61.19,8013.32,0
2026-01-10,Toys,North,P0005,S001,144.06,53.14,7919.62,0
2026-01-10,Toys,North,P0005,S002,144.06,51.31,7919.09,0
2026-01-10,Toys,North,P0005,S003,144.06,60.44,7915.62,0
2026-01-10,Toys,North,P0005,S004,144.06,51.32,7921.38,0
2026-01-10,Toys,North,P0005,S005,144.06,60.62,7938.96,0
2026-01-10,Toys,North,P0006,S001,144.06,49.25,7882.75,0
2026-01-10,Toys,North,P0006,S002,144.06,52.89,7882.22,0
2026-01-10,Toys,North,P0006,S003,144.06,49.22,7878.76,0
2026-01-10,Toys,North,P0006,S004,144.06,54.73,7884.5,0
2026-01-10,Toys,North,P0006,S005,144.06,54.85,7902.0,0
2026-01-10,Toys,North,P0007,S001,144.06,60.36,7904.42,0
2026-01-10,Toys,North,P0007,S002,144.06,49.38,7903.88,0
2026-01-10,Toys,North,P0007,S003,144.06,60.33,7900.42,0
2026-01-10,Toys,North,P0007,S004,144.06,49.39,7906.17,0
2026-01-10,Toys,North,P0007,S005,144.06,55.0,7923.72,0
2026-01-10,Toys,North,P0008,S001,144.06,60.83,7966.52,0
2026-01-10,Toys,North,P0008,S002,144.06,51.61,7965.98,0
2026-01-10,Toys,North,P0008,S003,144.06,60.8,7962.49,0
2026-01-10,Toys,North,P0008,S004,144.06,60.84,7968.29,0
2026-01-10,Toys,North,P0008,S005,144.06,55.44,7985.98,0
2026-01-10,Toys,North,P0009,S001,144.06,51.43,7938.72,0
2026-01-10,Toys,North,P0009,S002,144.06,56.94,7938.18,0
2026-01-10,Toys,North,P0009,S003,144.06,49.57,7934.7,0
2026-01-10,Toys,North,P0009,S004,144.06,51.45,7940.48,0
2026-01-10,Toys,North,P0009,S005,144.06,60.77,7958.1,0
2026-01-10,Toys,North,P0010,S001,144.06,49.78,7968.19,0
2026-01-10,Toys,North,P0010,S002,144.06,55.31,7967.65,0
2026-01-10,Toys,North,P0010,S003,144.06,55.28,7964.16,0
2026-01-10,Toys,North,P0010,S004,144.06,51.64,7969.95,0
2026-01-10,Toys,North,P0010,S005,144.06,49.9,7987.65,0
2026-01-10,Toys,North,P0011,S001,144.06,50.75,8122.53,0
2026-01-10,Toys,North,P0011,S002,144.06,58.26,8121.97,0
2026-01-10,Toys,North,P0011,S003,144.06,58.23,8118.41,0
2026-01-10,Toys,North,P0011,S004,144.06,50.76,8124.32,0
2026-01-10,Toys,North,P0011,S005,144.06,62.17,8142.36,0
2026-01-10,Toys,North,P0012,S001,144.06,60.4,7910.56,0
2026-01-10,Toys,North,P0012,S002,144.06,49.42,7910.02,0
2026-01-10,Toys,North,P0012,S003,144.06,53.06,7906.56,0
2026-01-10,Toys,North,P0012,S004,144.06,60.42,7912.31,0
2026-01-10,Toys,North,P0012,S005,144.06,55.05,7929.88,0
2026-01-10,Toys,North,P0013,S001,144.06,53.18,7925.23,0
2026-01-10,Toys,North,P0013,S002,144.06,55.01,7924.69,0
2026-01-10,Toys,North,P0013,S003,144.06,49.49,7921.21,0
2026-01-10,Toys,North,P0013,S004,144.06,49.52,7926.98,0
2026-01-10,Toys,North,P0013,S005,144.06,53.31,7944.58,0
2026-01-10,Toys,North,P0014,S001,144.06,50.14,8025.85,0
2026-01-10,Toys,North,P0014,S002,144.06,55.71,8025.3,0
2026-01-10,Toys,North,P0014,S003,144.06,53.83,8021.78,0
2026-01-10,Toys,North,P0014,S004,144.06,55.72,8027.62,0
2026-01-10,Toys,North,P0014,S005,144.06,57.71,8045.44,0
2026-01-10,Toys,North,P0015,S001,144.06,58.37,7883.23,0
2026-01-10,Toys,North,P0015,S002,144.06,58.37,7882.69,0
2026-01-10,Toys,North,P0015,S003,144.06,51.05,7879.24,0
2026-01-10,Toys,North,P0015,S004,144.06,54.73,7884.97,0
2026-01-10,Toys,North,P0015,S005,144.06,60.34,7902.48,0
2026-01-10,Toys,North,P0016,S001,144.06,60.26,7892.05,0
2026-01-10,Toys,North,P0016,S002,144.06,49.3,7891.52,0
2026-01-10,Toys,North,P0016,S003,144.06,52.93,7888.06,0
2026-01-10,Toys,North,P0016,S004,144.06,52.97,7893.8,0
2026-01-10,Toys,North,P0016,S005,144.06,49.43,7911.32,0
2026-01-10,Toys,North,P0017,S001,144.06,50.96,7865.36,0
2026-01-10,Toys,North,P0017,S002,144.06,49.14,7864.82,0
2026-01-10,Toys,North,P0017,S003,144.06,60.03,7861.38,0
2026-01-10,Toys,North,P0017,S004,144.06,54.61,7867.1,0
2026-01-10,Toys,North,P0017,S005,144.06,58.38,7884.56,0
2026-01-10,Toys,North,P0018,S001,144.06,56.59,7889.92,0
2026-01-10,Toys,North,P0018,S002,144.06,52.94,7889.38,0
2026-01-10,Toys,North,P0018,S003,144.06,60.22,7885.92,0
2026-01-10,Toys,North,P0018,S004,144.06,60.26,7891.66,0
2026-01-10,Toys,North,P0018,S005,144.06,49.41,7909.18,0
2026-01-10,Toys,North,P0019,S001,144.06,55.03,7927.5,0
2026-01-10,Toys,North,P0019,S002,144.06,60.53,7926.96,0
2026-01-10,Toys,North,P0019,S003,144.06,60.5,7923.48,0
2026-01-10,Toys,North,P0019,S004,144.06,53.21,7929.25,0
2026-01-10,Toys,North,P0019,S005,144.06,49.65,7946.85,0
2026-01-10,Toys,North,P0020,S001,144.06,53.63,7991.65,0
2026-01-10,Toys,North,P0020,S002,144.06,51.77,7991.11,0
2026-01-10,Toys,North,P0020,S003,144.06,60.99,7987.61,0
2026-01-10,Toys,North,P0020,S004,144.06,49.94,7993.42,0
2026-01-10,Toys,North,P0020,S005,144.06,55.61,8011.17,0
2026-01-10,Toys,South,P0001,S001,144.06,56.04,7812.41,0
2026-01-10,Toys,South,P0001,S002,144.06,54.23,7811.88,0
2026-01-10,Toys,South,P0001,S003,144.06,52.4,7808.46,0
2026-01-10,Toys,South,P0001,S004,144.06,56.05,7814.14,0
2026-01-10,Toys,South,P0001,S005,144.06,48.93,7831.49,0
2026-01-10,Toys,South,P0002,S001,144.06,49.45,7915.59,0
2026-01-10,Toys,South,P0002,S002,144.06,58.61,7915.05,0
2026-01-10,Toys,South,P0002,S003,144.06,56.75,7911.59,0
2026-01-10,Toys,South,P0002,S004,144.06,58.62,7917.34,0
2026-01-10,Toys,South,P0002,S005,144.06,55.08,7934.92,0
2026-01-10,Toys,South,P0003,S001,144.06,54.57,7860.89,0
2026-01-10,Toys,South,P0003,S002,144.06,49.11,7860.35,0
2026-01-10,Toys,South,P0003,S003,144.06,52.72,7856.91,0
2026-01-10,Toys,South,P0003,S004,144.06,56.4,7862.63,0
2026-01-10,Toys,South,P0003,S005,144.06,60.17,7880.08,0
2026-01-10,Toys,South,P0004,S001,144.06,58.9,7954.44,0
2026-01-10,Toys,South,P0004,S002,144.06,60.73,7953.9,0
2026-01-10,Toys,South,P0004,S003,144.06,49.67,7950.41,0
2026-01-10,Toys,South,P0004,S004,144.06,51.55,7956.2,0
2026-01-10,Toys,South,P0004,S005,144.06,57.2,7973.86,0
2026-01-10,Toys,South,P0005,S001,144.06,49.23,7880.63,0
2026-01-10,Toys,South,P0005,S002,144.06,54.7,7880.09,0
2026-01-10,Toys,South,P0005,S003,144.06,51.03,7876.64,0
2026-01-10,Toys,South,P0005,S004,144.06,49.24,7882.37,0
2026-01-10,Toys,South,P0005,S005,144.06,58.49,7899.87,0
2026-01-10,Toys,South,P0006,S001,144.06,56.26,7843.94,0
2026-01-10,Toys,South,P0006,S002,144.06,50.82,7843.4,0
2026-01-10,Toys,South,P0006,S003,144.06,58.05,7839.97,0
2026-01-10,Toys,South,P0006,S004,144.06,59.91,7845.67,0
2026-01-10,Toys,South,P0006,S005,144.06,49.12,7863.09,0
2026-01-10,Toys,South,P0007,S001,144.06,49.14,7865.49,0
2026-01-10,Toys,South,P0007,S002,144.06,49.14,7864.96,0
2026-01-10,Toys,South,P0007,S003,144.06,58.21,7861.51,0
2026-01-10,Toys,South,P0007,S004,144.06,52.79,7867.23,0
2026-01-10,Toys,South,P0007,S005,144.06,49.26,7884.7,0
2026-01-10,Toys,South,P0008,S001,144.06,49.53,7927.29,0
2026-01-10,Toys,South,P0008,S002,144.06,55.02,7926.76,0
2026-01-10,Toys,South,P0008,S003,144.06,60.5,7923.28,0
2026-01-10,Toys,South,P0008,S004,144.06,51.37,7929.05,0
2026-01-10,Toys,South,P0008,S005,144.06,58.84,7946.65,0
2026-01-10,Toys,South,P0009,S001,144.06,54.84,7899.62,0
2026-01-10,Toys,South,P0009,S002,144.06,53.0,7899.09,0
2026-01-10,Toys,South,P0009,S003,144.06,49.33,7895.63,0
2026-01-10,Toys,South,P0009,S004,144.06,60.33,7901.37,0
2026-01-10,Toys,South,P0009,S005,144.06,49.47,7918.91,0
2026-01-10,Toys,South,P0010,S001,144.06,53.21,7928.95,0
2026-01-10,Toys,South,P0010,S002,144.06,58.71,7928.41,0
2026-01-10,Toys,South,P0010,S003,144.06,53.18,7924.94,0
2026-01-10,Toys,South,P0010,S004,144.06,60.56,7930.71,0
2026-01-10,Toys,South,P0010,S005,144.06,58.85,7948.31,0
2026-01-10,Toys,South,P0011,S001,144.06,50.5,8082.53,0
2026-01-10,Toys,South,P0011,S002,144.06,61.71,8081.98,0
2026-01-10,Toys,South,P0011,S003,144.06,59.82,8078.44,0
2026-01-10,Toys,South,P0011,S004,144.06,56.12,8084.32,0
2026-01-10,Toys,South,P0011,S005,144.06,61.87,8102.26,0
2026-01-10,Toys,South,P0012,S001,144.06,51.0,7871.61,0
2026-01-10,Toys,South,P0012,S002,144.06,60.1,7871.07,0
2026-01-10,Toys,South,P0012,S003,144.06,49.15,7867.62,0
2026-01-10,Toys,South,P0012,S004,144.06,49.19,7873.35,0
2026-01-10,Toys,South,P0012,S005,144.06,49.3,7890.83,0
2026-01-10,Toys,South,P0013,S001,144.06,52.92,7886.2,0
2026-01-10,Toys,South,P0013,S002,144.06,49.27,7885.66,0
2026-01-10,Toys,South,P0013,S003,144.06,60.19,7882.21,0
2026-01-10,Toys,South,P0013,S004,144.06,51.1,7887.95,0
2026-01-10,Toys,South,P0013,S005,144.06,54.88,7905.46,0
2026-01-10,Toys,South,P0014,S001,144.06,53.59,7986.32,0
2026-01-10,Toys,South,P0014,S002,144.06,57.28,7985.78,0
2026-01-10,Toys,South,P0014,S003,144.06,57.26,7982.28,0
2026-01-10,Toys,South,P0014,S004,144.06,51.75,7988.09,0
2026-01-10,Toys,South,P0014,S005,144.06,55.57,8005.82,0
2026-01-10,Toys,South,P0015,S001,144.06,59.9,7844.41,0
2026-01-10,Toys,South,P0015,S002,144.06,50.82,7843.88,0
2026-01-10,Toys,South,P0015,S003,144.06,48.98,7840.44,0
2026-01-10,Toys,South,P0015,S004,144.06,49.02,7846.15,0
2026-01-10,Toys,South,P0015,S005,144.06,58.23,7863.56,0
2026-01-10,Toys,South,P0016,S001,144.06,56.33,7853.19,0
2026-01-10,Toys,South,P0016,S002,144.06,49.06,7852.66,0
2026-01-10,Toys,South,P0016,S003,144.06,56.3,7849.22,0
2026-01-10,Toys,South,P0016,S004,144.06,50.89,7854.93,0
2026-01-10,Toys,South,P0016,S005,144.06,52.83,7872.37,0
2026-01-10,Toys,South,P0017,S001,144.06,59.76,7826.63,0
2026-01-10,Toys,South,P0017,S002,144.06,59.76,7826.09,0
2026-01-10,Toys,South,P0017,S003,144.06,56.11,7822.66,0
2026-01-10,Toys,South,P0017,S004,144.06,56.15,7828.36,0
2026-01-10,Toys,South,P0017,S005,144.06,59.91,7845.74,0
2026-01-10,Toys,South,P0018,S001,144.06,59.95,7851.06,0
2026-01-10,Toys,South,P0018,S002,144.06,50.86,7850.53,0
2026-01-10,Toys,South,P0018,S003,144.06,52.66,7847.09,0
2026-01-10,Toys,South,P0018,S004,144.06,59.96,7852.8,0
2026-01-10,Toys,South,P0018,S005,144.06,60.1,7870.23,0
2026-01-10,Toys,South,P0019,S001,144.06,60.23,7888.46,0
2026-01-10,Toys,South,P0019,S002,144.06,52.93,7887.92,0
2026-01-10,Toys,South,P0019,S003,144.06,60.2,7884.47,0
2026-01-10,Toys,South,P0019,S004,144.06,54.77,7890.21,0
2026-01-10,Toys,South,P0019,S005,144.06,49.4,7907.72,0
2026-01-10,Toys,South,P0020,S001,144.06,57.04,7952.3,0
2026-01-10,Toys,South,P0020,S002,144.06,57.04,7951.76,0
2026-01-10,Toys,South,P0020,S003,144.06,58.85,7948.27,0
2026-01-10,Toys,South,P0020,S004,144.06,51.53,7954.06,0
2026-01-10,Toys,South,P0020,S005,144.06,51.65,7971.72,0
2026-01-10,Toys,West,P0001,S001,144.06,55.99,7805.93,0
2026-01-10,Toys,West,P0001,S002,144.06,50.57,7805.39,0
2026-01-10,Toys,West,P0001,S003,144.06,59.57,7801.97,0
2026-01-10,Toys,West,P0001,S004,144.06,54.2,7807.65,0
2026-01-10,Toys,West,P0001,S005,144.06,50.7,7824.99,0
2026-01-10,Toys,West,P0002,S001,144.06,53.07,7909.02,0
2026-01-10,Toys,West,P0002,S002,144.06,60.39,7908.48,0
2026-01-10,Toys,West,P0002,S003,144.06,60.36,7905.01,0
2026-01-10,Toys,West,P0002,S004,144.06,56.74,7910.77,0
2026-01-10,Toys,West,P0002,S005,144.06,60.54,7928.33,0
2026-01-10,Toys,West,P0003,S001,144.06,56.34,7854.36,0
2026-01-10,Toys,West,P0003,S002,144.06,50.88,7853.82,0
2026-01-10,Toys,West,P0003,S003,144.06,59.94,7850.38,0
2026-01-10,Toys,West,P0003,S004,144.06,50.9,7856.1,0
2026-01-10,Toys,West,P0003,S005,144.06,49.19,7873.53,0
2026-01-10,Toys,West,P0004,S001,144.06,58.85,7947.83,0
2026-01-10,Toys,West,P0004,S002,144.06,60.68,7947.29,0
2026-01-10,Toys,West,P0004,S003,144.06,55.14,7943.81,0
2026-01-10,Toys,West,P0004,S004,144.06,60.7,7949.59,0
2026-01-10,Toys,West,P0004,S005,144.06,49.78,7967.24,0
2026-01-10,Toys,West,P0005,S001,144.06,60.12,7874.08,0
2026-01-10,Toys,West,P0005,S002,144.06,54.66,7873.54,0
2026-01-10,Toys,West,P0005,S003,144.06,60.09,7870.09,0
2026-01-10,Toys,West,P0005,S004,144.06,52.85,7875.82,0
2026-01-10,Toys,West,P0005,S005,144.06,49.31,7893.31,0
2026-01-10,Toys,West,P0006,S001,144.06,48.96,7837.42,0
2026-01-10,Toys,West,P0006,S002,144.06,48.96,7836.89,0
2026-01-10,Toys,West,P0006,S003,144.06,50.75,7833.45,0
2026-01-10,Toys,West,P0006,S004,144.06,50.79,7839.16,0
2026-01-10,Toys,West,P0006,S005,144.06,49.08,7856.56,0
2026-01-10,Toys,West,P0007,S001,144.06,50.92,7858.96,0
2026-01-10,Toys,West,P0007,S002,144.06,49.1,7858.42,0
2026-01-10,Toys,West,P0007,S003,144.06,52.71,7854.98,0
2026-01-10,Toys,West,P0007,S004,144.06,54.57,7860.7,0
2026-01-10,Toys,West,P0007,S005,144.06,51.04,7878.15,0
2026-01-10,Toys,West,P0008,S001,144.06,60.48,7920.71,0
2026-01-10,Toys,West,P0008,S002,144.06,54.98,7920.17,0
2026-01-10,Toys,West,P0008,S003,144.06,49.46,7916.7,0
2026-01-10,Toys,West,P0008,S004,144.06,53.16,7922.46,0
2026-01-10,Toys,West,P0008,S005,144.06,49.61,7940.05,0
2026-01-10,Toys,West,P0009,S001,144.06,52.96,7893.06,0
2026-01-10,Toys,West,P0009,S002,144.06,49.31,7892.53,0
2026-01-10,Toys,West,P0009,S003,144.06,49.29,7889.07,0
2026-01-10,Toys,West,P0009,S004,144.06,49.32,7894.81,0
2026-01-10,Toys,West,P0009,S005,144.06,60.42,7912.34,0
2026-01-10,Toys,West,P0010,S001,144.06,60.49,7922.36,0
2026-01-10,Toys,West,P0010,S002,144.06,60.49,7921.83,0
2026-01-10,Toys,West,P0010,S003,144.06,60.46,7918.35,0
2026-01-10,Toys,West,P0010,S004,144.06,58.67,7924.12,0
2026-01-10,Toys,West,P0010,S005,144.06,51.45,7941.71,0
2026-01-10,Toys,West,P0011,S001,144.06,61.67,8075.81,0
2026-01-10,Toys,West,P0011,S002,144.06,56.06,8075.27,0
2026-01-10,Toys,West,P0011,S003,144.06,54.16,8071.73,0
